2026-05-03 20:53:33 |                                 Quadtrix-v1.0                                 

2026-05-03 20:53:33 |   Started                     2026-05-03  20:53:33        
2026-05-03 20:53:33 |   Device                      CPU                         
2026-05-03 20:53:33 |   PyTorch                     2.4.1+cpu                   
2026-05-03 20:53:33 |   Log file                    C:\Users\Admin\Documents\GitHub\Quadtrix.cpp\engine\logs\run_20260503_205333.txt        

2026-05-03 20:53:47 | ==============================================================================
2026-05-03 20:53:47 |   CONFIG
2026-05-03 20:53:47 | ==============================================================================
2026-05-03 20:53:47 |   Seed                        1337                        
2026-05-03 20:53:47 |   Batch size                  16                          
2026-05-03 20:53:47 |   Block size                  32                          
2026-05-03 20:53:47 |   Learning rate               0.001                       
2026-05-03 20:53:47 |   Layers                      4                           
2026-05-03 20:53:47 |   Heads                       4                           
2026-05-03 20:53:47 |   Embedding dim               64                          
2026-05-03 20:53:47 |   Dropout                     0.1                         
2026-05-03 20:53:47 |   Parameters                  6,684,497                   
2026-05-03 20:53:47 |   Train tokens                7,065,137                   
2026-05-03 20:53:47 |   Val tokens                  785,016                     
2026-05-03 20:53:47 |   Data file                   C:\Users\Admin\Documents\GitHub\Quadtrix.cpp\engine\input.txt        

2026-05-03 20:53:47 | ==============================================================================
2026-05-03 20:53:47 |   TRAINING
2026-05-03 20:53:47 |   10,000 steps | eval every 10 | checkpoint on improvement
2026-05-03 20:53:47 | ==============================================================================

2026-05-03 21:23:41 | step  920/10000 | loss 3.695237 (-0.09z) | norm 1.4505 (-0.09z) | lr 1.00e-03 | 1793930.85 ms | 60.0% bf16 MFU | 262 tok/s
2026-05-03 21:23:55 | step  930/10000 | loss 3.798957 (+0.10z) | norm 1.4444 (+0.10z) | lr 1.00e-03 | 1808706.48 ms | 60.0% bf16 MFU | 263 tok/s
2026-05-03 21:24:14 | step  940/10000 | loss 3.737733 (-0.06z) | norm 1.2665 (-0.06z) | lr 1.00e-03 | 1827205.86 ms | 60.0% bf16 MFU | 263 tok/s
2026-05-03 21:24:30 | step  950/10000 | loss 3.741677 (+0.00z) | norm 1.3833 (+0.00z) | lr 1.00e-03 | 1843397.51 ms | 60.0% bf16 MFU | 264 tok/s
2026-05-03 21:24:47 | step  960/10000 | loss 3.827510 (+0.09z) | norm 1.3797 (+0.09z) | lr 1.00e-03 | 1860732.76 ms | 60.0% bf16 MFU | 264 tok/s
2026-05-03 21:25:03 | step  970/10000 | loss 3.766584 (-0.06z) | norm 1.4485 (-0.06z) | lr 1.00e-03 | 1876384.10 ms | 60.0% bf16 MFU | 264 tok/s
2026-05-03 21:25:17 | step  980/10000 | loss 3.741104 (-0.03z) | norm 1.2647 (-0.03z) | lr 1.00e-03 | 1890744.51 ms | 60.0% bf16 MFU | 265 tok/s
2026-05-03 21:25:32 | step  990/10000 | loss 3.694165 (-0.05z) | norm 1.3785 (-0.05z) | lr 1.00e-03 | 1905287.67 ms | 60.0% bf16 MFU | 266 tok/s
2026-05-03 21:25:46 | step 1000/10000 | loss 3.651606 (-0.04z) | norm 1.2958 (-0.04z) | lr 1.00e-03 | 1919625.96 ms | 60.0% bf16 MFU | 266 tok/s
2026-05-03 21:26:01 | step 1010/10000 | loss 3.781113 (+0.13z) | norm 1.3492 (+0.13z) | lr 1.00e-03 | 1933993.20 ms | 60.0% bf16 MFU | 267 tok/s
2026-05-03 21:26:15 | step 1020/10000 | loss 3.705041 (-0.08z) | norm 1.4179 (-0.08z) | lr 1.00e-03 | 1948406.83 ms | 60.0% bf16 MFU | 268 tok/s
2026-05-03 21:26:29 | step 1030/10000 | loss 3.704241 (-0.00z) | norm 1.3897 (-0.00z) | lr 1.00e-03 | 1962713.63 ms | 60.0% bf16 MFU | 268 tok/s
2026-05-03 21:26:44 | step 1040/10000 | loss 3.750603 (+0.05z) | norm 1.4084 (+0.05z) | lr 1.00e-03 | 1976975.18 ms | 60.0% bf16 MFU | 269 tok/s
2026-05-03 21:26:58 | step 1050/10000 | loss 3.779020 (+0.03z) | norm 1.4278 (+0.03z) | lr 1.00e-03 | 1991217.77 ms | 60.0% bf16 MFU | 270 tok/s
2026-05-03 21:27:12 | step 1060/10000 | loss 3.653060 (-0.13z) | norm 1.5602 (-0.13z) | lr 1.00e-03 | 2005646.82 ms | 60.0% bf16 MFU | 270 tok/s
2026-05-03 21:27:26 | step 1070/10000 | loss 3.720659 (+0.07z) | norm 1.3283 (+0.07z) | lr 1.00e-03 | 2019191.81 ms | 60.0% bf16 MFU | 271 tok/s
2026-05-03 21:27:40 | step 1080/10000 | loss 3.663023 (-0.06z) | norm 1.1879 (-0.06z) | lr 1.00e-03 | 2032843.66 ms | 60.0% bf16 MFU | 272 tok/s
2026-05-03 21:27:53 | step 1090/10000 | loss 3.656892 (-0.01z) | norm 1.4168 (-0.01z) | lr 1.00e-03 | 2046093.38 ms | 60.0% bf16 MFU | 273 tok/s
2026-05-03 21:28:06 | step 1100/10000 | loss 3.617486 (-0.04z) | norm 1.3855 (-0.04z) | lr 1.00e-03 | 2059652.90 ms | 60.0% bf16 MFU | 273 tok/s
2026-05-03 21:28:19 | step 1110/10000 | loss 3.671275 (+0.05z) | norm 1.4076 (+0.05z) | lr 1.00e-03 | 2072597.52 ms | 60.0% bf16 MFU | 274 tok/s
2026-05-03 21:28:32 | step 1120/10000 | loss 3.671899 (+0.00z) | norm 1.3070 (+0.00z) | lr 1.00e-03 | 2085600.35 ms | 60.0% bf16 MFU | 275 tok/s
2026-05-03 21:28:45 | step 1130/10000 | loss 3.640059 (-0.03z) | norm 1.3248 (-0.03z) | lr 1.00e-03 | 2098639.75 ms | 60.0% bf16 MFU | 275 tok/s
2026-05-03 21:28:58 | step 1140/10000 | loss 3.717279 (+0.08z) | norm 1.3523 (+0.08z) | lr 1.00e-03 | 2111699.78 ms | 60.0% bf16 MFU | 276 tok/s
2026-05-03 21:29:11 | step 1150/10000 | loss 3.663347 (-0.05z) | norm 1.3193 (-0.05z) | lr 1.00e-03 | 2124485.86 ms | 60.0% bf16 MFU | 277 tok/s
2026-05-03 21:29:24 | step 1160/10000 | loss 3.681363 (+0.02z) | norm 1.2806 (+0.02z) | lr 1.00e-03 | 2137643.78 ms | 60.0% bf16 MFU | 278 tok/s
2026-05-03 21:29:37 | step 1170/10000 | loss 3.641992 (-0.04z) | norm 1.3507 (-0.04z) | lr 1.00e-03 | 2150763.28 ms | 60.0% bf16 MFU | 278 tok/s
2026-05-03 21:29:50 | step 1180/10000 | loss 3.710226 (+0.07z) | norm 1.3113 (+0.07z) | lr 1.00e-03 | 2163643.03 ms | 60.0% bf16 MFU | 279 tok/s
2026-05-03 21:30:03 | step 1190/10000 | loss 3.662544 (-0.05z) | norm 1.3078 (-0.05z) | lr 1.00e-03 | 2176495.53 ms | 60.0% bf16 MFU | 280 tok/s
2026-05-03 21:30:17 | step 1200/10000 | loss 3.606754 (-0.06z) | norm 1.2411 (-0.06z) | lr 1.00e-03 | 2189821.01 ms | 60.0% bf16 MFU | 280 tok/s
2026-05-03 21:30:30 | step 1210/10000 | loss 3.602933 (-0.00z) | norm 1.4793 (-0.00z) | lr 1.00e-03 | 2203216.43 ms | 60.0% bf16 MFU | 281 tok/s
2026-05-03 21:30:43 | step 1220/10000 | loss 3.634384 (+0.03z) | norm 1.2908 (+0.03z) | lr 1.00e-03 | 2216085.49 ms | 60.0% bf16 MFU | 282 tok/s
2026-05-03 21:30:56 | step 1230/10000 | loss 3.621403 (-0.01z) | norm 1.4949 (-0.01z) | lr 1.00e-03 | 2229068.08 ms | 60.0% bf16 MFU | 282 tok/s
2026-05-03 21:31:09 | step 1240/10000 | loss 3.651283 (+0.03z) | norm 1.4613 (+0.03z) | lr 1.00e-03 | 2242374.88 ms | 60.0% bf16 MFU | 283 tok/s
2026-05-03 21:31:22 | step 1250/10000 | loss 3.650946 (-0.00z) | norm 1.4826 (-0.00z) | lr 1.00e-03 | 2255385.61 ms | 60.0% bf16 MFU | 283 tok/s
2026-05-03 21:31:35 | step 1260/10000 | loss 3.570591 (-0.08z) | norm 1.4759 (-0.08z) | lr 1.00e-03 | 2268420.96 ms | 60.0% bf16 MFU | 284 tok/s
2026-05-03 21:31:48 | step 1270/10000 | loss 3.596807 (+0.03z) | norm 1.2778 (+0.03z) | lr 1.00e-03 | 2281380.66 ms | 60.0% bf16 MFU | 285 tok/s
2026-05-03 21:32:01 | step 1280/10000 | loss 3.660119 (+0.06z) | norm 1.4496 (+0.06z) | lr 1.00e-03 | 2294350.03 ms | 60.0% bf16 MFU | 285 tok/s
2026-05-03 21:32:14 | step 1290/10000 | loss 3.613994 (-0.05z) | norm 1.4903 (-0.05z) | lr 1.00e-03 | 2307459.81 ms | 60.0% bf16 MFU | 286 tok/s
2026-05-03 21:32:27 | step 1300/10000 | loss 3.640958 (+0.03z) | norm 1.2254 (+0.03z) | lr 1.00e-03 | 2320311.50 ms | 60.0% bf16 MFU | 287 tok/s
2026-05-03 21:32:40 | step 1310/10000 | loss 3.610671 (-0.03z) | norm 1.3232 (-0.03z) | lr 1.00e-03 | 2333435.26 ms | 60.0% bf16 MFU | 287 tok/s
2026-05-03 21:32:53 | step 1320/10000 | loss 3.558076 (-0.05z) | norm 1.3751 (-0.05z) | lr 1.00e-03 | 2346560.79 ms | 60.0% bf16 MFU | 288 tok/s
2026-05-03 21:33:06 | step 1330/10000 | loss 3.590876 (+0.03z) | norm 1.3819 (+0.03z) | lr 1.00e-03 | 2359699.47 ms | 60.0% bf16 MFU | 288 tok/s
2026-05-03 21:33:20 | step 1340/10000 | loss 3.603198 (+0.01z) | norm 1.4738 (+0.01z) | lr 1.00e-03 | 2373048.95 ms | 60.0% bf16 MFU | 289 tok/s
2026-05-03 21:33:33 | step 1350/10000 | loss 3.527039 (-0.08z) | norm 1.4526 (-0.08z) | lr 1.00e-03 | 2386255.46 ms | 60.0% bf16 MFU | 289 tok/s
2026-05-03 21:33:46 | step 1360/10000 | loss 3.491501 (-0.04z) | norm 1.4562 (-0.04z) | lr 1.00e-03 | 2399219.59 ms | 60.0% bf16 MFU | 290 tok/s
2026-05-03 21:33:59 | step 1370/10000 | loss 3.606274 (+0.11z) | norm 1.5188 (+0.11z) | lr 1.00e-03 | 2412315.12 ms | 60.0% bf16 MFU | 290 tok/s
2026-05-03 21:34:12 | step 1380/10000 | loss 3.578838 (-0.03z) | norm 1.4632 (-0.03z) | lr 1.00e-03 | 2425134.77 ms | 60.0% bf16 MFU | 291 tok/s
2026-05-03 21:34:25 | step 1390/10000 | loss 3.509110 (-0.07z) | norm 1.5313 (-0.07z) | lr 1.00e-03 | 2438239.32 ms | 60.0% bf16 MFU | 292 tok/s
2026-05-03 21:34:38 | step 1400/10000 | loss 3.532950 (+0.02z) | norm 1.4829 (+0.02z) | lr 1.00e-03 | 2451153.83 ms | 60.0% bf16 MFU | 292 tok/s
2026-05-03 21:34:51 | step 1410/10000 | loss 3.592101 (+0.06z) | norm 1.3624 (+0.06z) | lr 1.00e-03 | 2464167.02 ms | 60.0% bf16 MFU | 293 tok/s
2026-05-03 21:35:05 | step 1420/10000 | loss 3.586413 (-0.01z) | norm 1.3034 (-0.01z) | lr 1.00e-03 | 2477891.46 ms | 60.0% bf16 MFU | 293 tok/s
2026-05-03 21:35:18 | step 1430/10000 | loss 3.592228 (+0.01z) | norm 1.3970 (+0.01z) | lr 1.00e-03 | 2491001.21 ms | 60.0% bf16 MFU | 294 tok/s
2026-05-03 21:35:30 | step 1440/10000 | loss 3.534686 (-0.06z) | norm 1.4541 (-0.06z) | lr 1.00e-03 | 2503786.14 ms | 60.0% bf16 MFU | 294 tok/s
2026-05-03 21:35:43 | step 1450/10000 | loss 3.447916 (-0.09z) | norm 1.4672 (-0.09z) | lr 1.00e-03 | 2516766.54 ms | 60.0% bf16 MFU | 295 tok/s
2026-05-03 21:35:56 | step 1460/10000 | loss 3.591452 (+0.14z) | norm 1.3419 (+0.14z) | lr 1.00e-03 | 2529709.90 ms | 60.0% bf16 MFU | 295 tok/s
2026-05-03 21:36:09 | step 1470/10000 | loss 3.530718 (-0.06z) | norm 1.3372 (-0.06z) | lr 1.00e-03 | 2542732.33 ms | 60.0% bf16 MFU | 296 tok/s
2026-05-03 21:36:22 | step 1480/10000 | loss 3.579262 (+0.05z) | norm 1.4897 (+0.05z) | lr 1.00e-03 | 2555775.61 ms | 60.0% bf16 MFU | 296 tok/s
2026-05-03 21:36:35 | step 1490/10000 | loss 3.562484 (-0.02z) | norm 1.3123 (-0.02z) | lr 1.00e-03 | 2568705.21 ms | 60.0% bf16 MFU | 297 tok/s
2026-05-03 21:36:48 | step 1500/10000 | loss 3.517546 (-0.04z) | norm 1.3604 (-0.04z) | lr 1.00e-03 | 2581699.16 ms | 60.0% bf16 MFU | 297 tok/s
2026-05-03 21:37:01 | step 1510/10000 | loss 3.543605 (+0.03z) | norm 1.4959 (+0.03z) | lr 1.00e-03 | 2594693.87 ms | 60.0% bf16 MFU | 298 tok/s
2026-05-03 21:37:15 | step 1520/10000 | loss 3.571496 (+0.03z) | norm 1.4026 (+0.03z) | lr 1.00e-03 | 2608516.46 ms | 60.0% bf16 MFU | 298 tok/s
2026-05-03 21:37:28 | step 1530/10000 | loss 3.541286 (-0.03z) | norm 1.4666 (-0.03z) | lr 1.00e-03 | 2621470.51 ms | 60.0% bf16 MFU | 299 tok/s
2026-05-03 21:37:40 | step 1540/10000 | loss 3.445838 (-0.10z) | norm 1.5903 (-0.10z) | lr 1.00e-03 | 2633219.02 ms | 60.0% bf16 MFU | 299 tok/s
2026-05-03 21:37:52 | step 1550/10000 | loss 3.461990 (+0.02z) | norm 1.4139 (+0.02z) | lr 1.00e-03 | 2644899.45 ms | 60.0% bf16 MFU | 300 tok/s
2026-05-03 21:38:04 | step 1560/10000 | loss 3.492140 (+0.03z) | norm 1.4321 (+0.03z) | lr 1.00e-03 | 2656826.23 ms | 60.0% bf16 MFU | 300 tok/s
2026-05-03 21:38:16 | step 1570/10000 | loss 3.484315 (-0.01z) | norm 1.4711 (-0.01z) | lr 1.00e-03 | 2669118.82 ms | 60.0% bf16 MFU | 301 tok/s
2026-05-03 21:38:29 | step 1580/10000 | loss 3.513388 (+0.03z) | norm 1.5235 (+0.03z) | lr 1.00e-03 | 2682015.88 ms | 60.0% bf16 MFU | 301 tok/s
2026-05-03 21:38:41 | step 1590/10000 | loss 3.473915 (-0.04z) | norm 1.3386 (-0.04z) | lr 1.00e-03 | 2694048.36 ms | 60.0% bf16 MFU | 302 tok/s
2026-05-03 21:38:53 | step 1600/10000 | loss 3.526958 (+0.05z) | norm 1.4742 (+0.05z) | lr 1.00e-03 | 2706026.42 ms | 60.0% bf16 MFU | 302 tok/s
2026-05-03 21:39:05 | step 1610/10000 | loss 3.504819 (-0.02z) | norm 1.5160 (-0.02z) | lr 1.00e-03 | 2717955.03 ms | 60.0% bf16 MFU | 303 tok/s
2026-05-03 21:39:17 | step 1620/10000 | loss 3.550168 (+0.05z) | norm 1.4029 (+0.05z) | lr 1.00e-03 | 2730144.86 ms | 60.0% bf16 MFU | 303 tok/s
2026-05-03 21:39:29 | step 1630/10000 | loss 3.523181 (-0.03z) | norm 1.4476 (-0.03z) | lr 1.00e-03 | 2742314.69 ms | 60.0% bf16 MFU | 304 tok/s
2026-05-03 21:39:41 | step 1640/10000 | loss 3.455931 (-0.07z) | norm 1.5301 (-0.07z) | lr 1.00e-03 | 2754202.92 ms | 60.0% bf16 MFU | 305 tok/s
2026-05-03 21:39:53 | step 1650/10000 | loss 3.569903 (+0.11z) | norm 1.5848 (+0.11z) | lr 1.00e-03 | 2766350.49 ms | 60.0% bf16 MFU | 305 tok/s
2026-05-03 21:40:05 | step 1660/10000 | loss 3.561064 (-0.01z) | norm 1.4298 (-0.01z) | lr 1.00e-03 | 2778490.38 ms | 60.0% bf16 MFU | 306 tok/s
2026-05-03 21:40:17 | step 1670/10000 | loss 3.510484 (-0.05z) | norm 1.4331 (-0.05z) | lr 1.00e-03 | 2790694.36 ms | 60.0% bf16 MFU | 306 tok/s
2026-05-03 21:40:29 | step 1680/10000 | loss 3.469988 (-0.04z) | norm 1.5686 (-0.04z) | lr 1.00e-03 | 2802706.71 ms | 60.0% bf16 MFU | 307 tok/s
2026-05-03 21:40:41 | step 1690/10000 | loss 3.470391 (+0.00z) | norm 1.5732 (+0.00z) | lr 1.00e-03 | 2814693.97 ms | 60.0% bf16 MFU | 307 tok/s
2026-05-03 21:40:53 | step 1700/10000 | loss 3.457046 (-0.01z) | norm 1.4568 (-0.01z) | lr 1.00e-03 | 2826532.49 ms | 60.0% bf16 MFU | 308 tok/s
2026-05-03 21:41:05 | step 1710/10000 | loss 3.501427 (+0.04z) | norm 1.4765 (+0.04z) | lr 1.00e-03 | 2838681.25 ms | 60.0% bf16 MFU | 308 tok/s
2026-05-03 21:41:18 | step 1720/10000 | loss 3.457146 (-0.04z) | norm 1.4784 (-0.04z) | lr 1.00e-03 | 2850977.29 ms | 60.0% bf16 MFU | 309 tok/s
2026-05-03 21:41:29 | step 1730/10000 | loss 3.479253 (+0.02z) | norm 1.5213 (+0.02z) | lr 1.00e-03 | 2862777.12 ms | 60.0% bf16 MFU | 309 tok/s
2026-05-03 21:41:41 | step 1740/10000 | loss 3.428710 (-0.05z) | norm 1.5679 (-0.05z) | lr 1.00e-03 | 2874504.85 ms | 60.0% bf16 MFU | 310 tok/s
2026-05-03 21:41:53 | step 1750/10000 | loss 3.488854 (+0.06z) | norm 1.6920 (+0.06z) | lr 1.00e-03 | 2886235.24 ms | 60.0% bf16 MFU | 310 tok/s
2026-05-03 21:42:05 | step 1760/10000 | loss 3.459068 (-0.03z) | norm 1.4861 (-0.03z) | lr 1.00e-03 | 2897872.71 ms | 60.0% bf16 MFU | 311 tok/s
2026-05-03 21:42:16 | step 1770/10000 | loss 3.425840 (-0.03z) | norm 1.4342 (-0.03z) | lr 1.00e-03 | 2909805.70 ms | 60.0% bf16 MFU | 311 tok/s
2026-05-03 21:42:29 | step 1780/10000 | loss 3.439773 (+0.01z) | norm 1.5527 (+0.01z) | lr 1.00e-03 | 2922141.55 ms | 60.0% bf16 MFU | 312 tok/s
2026-05-03 21:42:41 | step 1790/10000 | loss 3.505554 (+0.07z) | norm 1.3507 (+0.07z) | lr 1.00e-03 | 2934666.85 ms | 60.0% bf16 MFU | 312 tok/s
2026-05-03 21:42:54 | step 1800/10000 | loss 3.509921 (+0.00z) | norm 1.4539 (+0.00z) | lr 1.00e-03 | 2947183.52 ms | 60.0% bf16 MFU | 312 tok/s
2026-05-03 21:43:06 | step 1810/10000 | loss 3.463483 (-0.05z) | norm 1.5144 (-0.05z) | lr 1.00e-03 | 2959742.82 ms | 60.0% bf16 MFU | 313 tok/s
2026-05-03 21:43:19 | step 1820/10000 | loss 3.507226 (+0.04z) | norm 1.4693 (+0.04z) | lr 1.00e-03 | 2972465.41 ms | 60.0% bf16 MFU | 313 tok/s
2026-05-03 21:43:32 | step 1830/10000 | loss 3.396090 (-0.11z) | norm 1.5541 (-0.11z) | lr 1.00e-03 | 2985122.84 ms | 60.0% bf16 MFU | 314 tok/s
2026-05-03 21:43:44 | step 1840/10000 | loss 3.503596 (+0.11z) | norm 1.4478 (+0.11z) | lr 1.00e-03 | 2997655.49 ms | 60.0% bf16 MFU | 314 tok/s
2026-05-03 21:43:57 | step 1850/10000 | loss 3.377811 (-0.13z) | norm 1.5108 (-0.13z) | lr 1.00e-03 | 3010052.02 ms | 60.0% bf16 MFU | 314 tok/s
2026-05-03 21:44:09 | step 1860/10000 | loss 3.401505 (+0.02z) | norm 1.5041 (+0.02z) | lr 1.00e-03 | 3022612.20 ms | 60.0% bf16 MFU | 315 tok/s
2026-05-03 21:44:22 | step 1870/10000 | loss 3.407108 (+0.01z) | norm 1.5940 (+0.01z) | lr 1.00e-03 | 3035236.61 ms | 60.0% bf16 MFU | 315 tok/s
2026-05-03 21:44:34 | step 1880/10000 | loss 3.447253 (+0.04z) | norm 1.3309 (+0.04z) | lr 1.00e-03 | 3047675.19 ms | 60.0% bf16 MFU | 316 tok/s
2026-05-03 21:44:47 | step 1890/10000 | loss 3.453714 (+0.01z) | norm 1.3862 (+0.01z) | lr 1.00e-03 | 3060166.45 ms | 60.0% bf16 MFU | 316 tok/s
2026-05-03 21:44:59 | step 1900/10000 | loss 3.435635 (-0.02z) | norm 1.4998 (-0.02z) | lr 1.00e-03 | 3072672.55 ms | 60.0% bf16 MFU | 316 tok/s
2026-05-03 21:45:12 | step 1910/10000 | loss 3.407151 (-0.03z) | norm 1.5915 (-0.03z) | lr 1.00e-03 | 3085113.97 ms | 60.0% bf16 MFU | 317 tok/s
2026-05-03 21:45:25 | step 1920/10000 | loss 3.327791 (-0.08z) | norm 1.5593 (-0.08z) | lr 1.00e-03 | 3098595.06 ms | 60.0% bf16 MFU | 317 tok/s
2026-05-03 21:45:39 | step 1930/10000 | loss 3.421272 (+0.09z) | norm 1.4553 (+0.09z) | lr 1.00e-03 | 3112732.22 ms | 60.0% bf16 MFU | 317 tok/s
2026-05-03 21:45:52 | step 1940/10000 | loss 3.380475 (-0.04z) | norm 1.4170 (-0.04z) | lr 1.00e-03 | 3125471.62 ms | 60.0% bf16 MFU | 317 tok/s
2026-05-03 21:46:05 | step 1950/10000 | loss 3.366257 (-0.01z) | norm 1.5302 (-0.01z) | lr 1.00e-03 | 3138245.24 ms | 60.0% bf16 MFU | 318 tok/s
2026-05-03 21:46:18 | step 1960/10000 | loss 3.373919 (+0.01z) | norm 1.5803 (+0.01z) | lr 1.00e-03 | 3150978.92 ms | 60.0% bf16 MFU | 318 tok/s
2026-05-03 21:46:30 | step 1970/10000 | loss 3.441697 (+0.07z) | norm 1.5353 (+0.07z) | lr 1.00e-03 | 3163724.83 ms | 60.0% bf16 MFU | 318 tok/s
2026-05-03 21:46:43 | step 1980/10000 | loss 3.435732 (-0.01z) | norm 1.5022 (-0.01z) | lr 1.00e-03 | 3176595.31 ms | 60.0% bf16 MFU | 319 tok/s
2026-05-03 21:46:56 | step 1990/10000 | loss 3.509201 (+0.07z) | norm 1.4692 (+0.07z) | lr 1.00e-03 | 3189271.63 ms | 60.0% bf16 MFU | 319 tok/s
2026-05-03 21:47:10 | step 2000/10000 | loss 3.474214 (-0.03z) | norm 1.5991 (-0.03z) | lr 1.00e-03 | 3203072.27 ms | 60.0% bf16 MFU | 319 tok/s
2026-05-03 21:47:24 | step 2010/10000 | loss 3.392986 (-0.08z) | norm 1.6101 (-0.08z) | lr 1.00e-03 | 3216850.35 ms | 60.0% bf16 MFU | 320 tok/s
2026-05-03 21:47:36 | step 2020/10000 | loss 3.497144 (+0.10z) | norm 1.4729 (+0.10z) | lr 1.00e-03 | 3229399.34 ms | 60.0% bf16 MFU | 320 tok/s
2026-05-03 21:47:47 | step 2030/10000 | loss 3.431588 (-0.07z) | norm 1.3984 (-0.07z) | lr 1.00e-03 | 3240119.72 ms | 60.0% bf16 MFU | 320 tok/s
2026-05-03 21:47:57 | step 2040/10000 | loss 3.386894 (-0.04z) | norm 1.4854 (-0.04z) | lr 1.00e-03 | 3250576.16 ms | 60.0% bf16 MFU | 321 tok/s
2026-05-03 21:48:08 | step 2050/10000 | loss 3.425443 (+0.04z) | norm 1.4933 (+0.04z) | lr 1.00e-03 | 3260932.65 ms | 60.0% bf16 MFU | 322 tok/s
2026-05-03 21:48:18 | step 2060/10000 | loss 3.435753 (+0.01z) | norm 1.4518 (+0.01z) | lr 1.00e-03 | 3271505.71 ms | 60.0% bf16 MFU | 322 tok/s
2026-05-03 21:48:29 | step 2070/10000 | loss 3.330579 (-0.11z) | norm 1.4320 (-0.11z) | lr 1.00e-03 | 3282067.23 ms | 60.0% bf16 MFU | 323 tok/s
2026-05-03 21:48:39 | step 2080/10000 | loss 3.359337 (+0.03z) | norm 1.4895 (+0.03z) | lr 1.00e-03 | 3292623.71 ms | 60.0% bf16 MFU | 323 tok/s
2026-05-03 21:48:50 | step 2090/10000 | loss 3.402071 (+0.04z) | norm 1.4325 (+0.04z) | lr 1.00e-03 | 3303004.51 ms | 60.0% bf16 MFU | 324 tok/s
2026-05-03 21:49:00 | step 2100/10000 | loss 3.494185 (+0.09z) | norm 1.4257 (+0.09z) | lr 1.00e-03 | 3313400.77 ms | 60.0% bf16 MFU | 324 tok/s
2026-05-03 21:49:11 | step 2110/10000 | loss 3.451862 (-0.04z) | norm 1.7183 (-0.04z) | lr 1.00e-03 | 3323929.90 ms | 60.0% bf16 MFU | 325 tok/s
2026-05-03 21:49:21 | step 2120/10000 | loss 3.369636 (-0.08z) | norm 1.4906 (-0.08z) | lr 1.00e-03 | 3334517.05 ms | 60.0% bf16 MFU | 325 tok/s
2026-05-03 21:49:32 | step 2130/10000 | loss 3.417961 (+0.05z) | norm 1.4327 (+0.05z) | lr 1.00e-03 | 3345299.05 ms | 60.0% bf16 MFU | 326 tok/s
2026-05-03 21:49:43 | step 2140/10000 | loss 3.414645 (-0.00z) | norm 1.5593 (-0.00z) | lr 1.00e-03 | 3356303.42 ms | 60.0% bf16 MFU | 326 tok/s
2026-05-03 21:49:54 | step 2150/10000 | loss 3.399529 (-0.02z) | norm 1.4236 (-0.02z) | lr 1.00e-03 | 3367626.98 ms | 60.0% bf16 MFU | 327 tok/s
2026-05-03 21:50:06 | step 2160/10000 | loss 3.463797 (+0.06z) | norm 1.4444 (+0.06z) | lr 1.00e-03 | 3379158.25 ms | 60.0% bf16 MFU | 327 tok/s
2026-05-03 21:50:17 | step 2170/10000 | loss 3.484994 (+0.02z) | norm 1.4607 (+0.02z) | lr 1.00e-03 | 3390729.67 ms | 60.0% bf16 MFU | 327 tok/s
2026-05-03 21:50:29 | step 2180/10000 | loss 3.353402 (-0.13z) | norm 1.4219 (-0.13z) | lr 1.00e-03 | 3402531.50 ms | 60.0% bf16 MFU | 328 tok/s
2026-05-03 21:50:41 | step 2190/10000 | loss 3.294387 (-0.06z) | norm 1.3777 (-0.06z) | lr 1.00e-03 | 3414142.90 ms | 60.0% bf16 MFU | 328 tok/s
2026-05-03 21:50:52 | step 2200/10000 | loss 3.368872 (+0.07z) | norm 1.4879 (+0.07z) | lr 1.00e-03 | 3425643.12 ms | 60.0% bf16 MFU | 328 tok/s
2026-05-03 21:51:04 | step 2210/10000 | loss 3.394851 (+0.03z) | norm 1.6262 (+0.03z) | lr 1.00e-03 | 3437283.87 ms | 60.0% bf16 MFU | 329 tok/s
2026-05-03 21:51:16 | step 2220/10000 | loss 3.360827 (-0.03z) | norm 1.4866 (-0.03z) | lr 1.00e-03 | 3448876.56 ms | 60.0% bf16 MFU | 329 tok/s
2026-05-03 21:51:28 | step 2230/10000 | loss 3.446846 (+0.09z) | norm 1.4141 (+0.09z) | lr 1.00e-03 | 3460938.75 ms | 60.0% bf16 MFU | 330 tok/s
2026-05-03 21:51:41 | step 2240/10000 | loss 3.380163 (-0.07z) | norm 1.5856 (-0.07z) | lr 1.00e-03 | 3474446.38 ms | 60.0% bf16 MFU | 330 tok/s
2026-05-03 21:52:01 | step 2250/10000 | loss 3.424447 (+0.04z) | norm 1.5390 (+0.04z) | lr 1.00e-03 | 3494583.77 ms | 60.0% bf16 MFU | 329 tok/s
2026-05-03 21:52:21 | step 2260/10000 | loss 3.360008 (-0.06z) | norm 1.5169 (-0.06z) | lr 1.00e-03 | 3514120.39 ms | 60.0% bf16 MFU | 329 tok/s
2026-05-03 21:52:45 | step 2270/10000 | loss 3.392204 (+0.03z) | norm 1.5397 (+0.03z) | lr 1.00e-03 | 3538064.33 ms | 60.0% bf16 MFU | 328 tok/s
2026-05-03 21:53:04 | step 2280/10000 | loss 3.446681 (+0.05z) | norm 1.4294 (+0.05z) | lr 1.00e-03 | 3557531.61 ms | 60.0% bf16 MFU | 328 tok/s
